Date,Open,High,Low,Close,Volume
10/3/2024,0.105023,0.106792,0.101106,0.104897,1581252148
10/4/2024,0.104817,0.110562,0.104517,0.109619,1303886771
10/5/2024,0.109618,0.11019,0.107454,0.108304,857484384.4
10/6/2024,0.10835,0.112881,0.1083,0.110061,944445915
10/7/2024,0.110001,0.115398,0.109262,0.111936,1810720589
10/8/2024,0.111966,0.112145,0.10523,0.107752,1456325936
10/9/2024,0.107818,0.111349,0.106057,0.107435,1551903307
10/10/2024,0.107545,0.108498,0.103051,0.105786,1414308099
10/11/2024,0.105806,0.111384,0.105572,0.111094,1180869418
10/12/2024,0.111144,0.112117,0.109283,0.111537,1041434288
10/13/2024,0.111761,0.112183,0.108626,0.110525,912673257.3
10/14/2024,0.110505,0.116757,0.109264,0.115562,2000496992
10/15/2024,0.115562,0.119271,0.11019,0.114271,2784568681
10/16/2024,0.114311,0.129682,0.113776,0.126553,4720445631
10/17/2024,0.126543,0.130883,0.120578,0.128624,3248951477
10/18/2024,0.128524,0.140686,0.127365,0.137932,5161884194
10/19/2024,0.137932,0.146786,0.137024,0.141577,3665215397
10/20/2024,0.141547,0.146675,0.137224,0.140624,2803823558
10/21/2024,0.140612,0.149622,0.138193,0.144009,3937273901
10/22/2024,0.143946,0.148311,0.136492,0.139879,2897685430
10/23/2024,0.139849,0.140803,0.133132,0.137914,2386355358
10/24/2024,0.137947,0.143688,0.136226,0.141624,2651937738
10/25/2024,0.141643,0.142971,0.132181,0.136184,2277960478
10/26/2024,0.136174,0.137711,0.127843,0.136581,1961482718
10/27/2024,0.136591,0.14402,0.136167,0.142493,1874122487
10/28/2024,0.14254,0.161806,0.140975,0.158139,6180338304
10/29/2024,0.158269,0.179379,0.158089,0.174616,6761123764
10/30/2024,0.174606,0.177814,0.164489,0.168906,3672587264
10/31/2024,0.168936,0.173464,0.156243,0.161848,3375855589
11/1/2024,0.161765,0.16841,0.15407,0.157971,4050071170
11/2/2024,0.158001,0.163282,0.155522,0.159015,2083597957
11/3/2024,0.159045,0.159819,0.142242,0.151151,3835273983
11/4/2024,0.15112,0.160002,0.14819,0.157827,4038761092
11/5/2024,0.157697,0.179177,0.156461,0.17072,6458142837
11/6/2024,0.17061,0.217798,0.169172,0.198819,17300559685
11/7/2024,0.198579,0.204358,0.18576,0.191536,5911915371
11/8/2024,0.191274,0.207092,0.19022,0.204373,5011235635
11/9/2024,0.204393,0.216735,0.197552,0.214842,5204317939
11/10/2024,0.214602,0.298015,0.213992,0.277705,17255988655
11/11/2024,0.277655,0.333717,0.271148,0.327793,16702023980
11/12/2024,0.327863,0.438736,0.327863,0.396057,26057753270
11/13/2024,0.395657,0.434094,0.352154,0.39097,17804793379
11/14/2024,0.390589,0.416835,0.371855,0.371855,9578337619
11/15/2024,0.371975,0.384863,0.352508,0.377863,8410850338
11/16/2024,0.377913,0.391577,0.36115,0.363287,5541970392
11/17/2024,0.363277,0.375587,0.340139,0.360804,5538163469
11/18/2024,0.360414,0.380742,0.357714,0.376068,5852228842
11/19/2024,0.376068,0.420401,0.367418,0.387548,9832705503
11/20/2024,0.387441,0.39679,0.365183,0.379211,5647992369
11/21/2024,0.379201,0.395698,0.369237,0.385512,4278368458
11/22/2024,0.385172,0.420672,0.381225,0.412749,7204242246
11/23/2024,0.412735,0.480392,0.404694,0.43522,9773621979
11/24/2024,0.434909,0.453617,0.399916,0.4302,6004472731
11/25/2024,0.429729,0.437834,0.380792,0.393362,5250650804
11/26/2024,0.393202,0.408832,0.365013,0.381525,4668544672
11/27/2024,0.381265,0.408121,0.380154,0.402812,3678542996
11/28/2024,0.402752,0.429196,0.391228,0.404,3215118406
11/29/2024,0.403926,0.43778,0.399496,0.426861,3970543962
11/30/2024,0.426701,0.435863,0.41397,0.421408,3181081898
12/1/2024,0.421509,0.449992,0.416667,0.442696,4161528900
12/2/2024,0.442826,0.463521,0.402071,0.422182,6021592253
12/3/2024,0.422102,0.429707,0.389188,0.410691,4082618759
12/4/2024,0.410767,0.437537,0.40018,0.419245,3688682253
12/5/2024,0.419135,0.465172,0.40959,0.431161,6721030738
12/6/2024,0.431361,0.442245,0.420252,0.437024,3317955415
12/7/2024,0.436994,0.466581,0.431153,0.453597,4147112658
12/8/2024,0.453517,0.484505,0.446783,0.465561,4274267032
12/9/2024,0.46522,0.467993,0.383167,0.412024,5402223077
12/10/2024,0.412374,0.42309,0.36544,0.393123,6197478004
12/11/2024,0.393213,0.419344,0.37535,0.416644,3950195155
12/12/2024,0.416934,0.424226,0.4012,0.407224,2971594275
12/13/2024,0.407404,0.411943,0.399194,0.402997,2460664398
12/14/2024,0.402897,0.414029,0.387385,0.393875,2111757807
12/15/2024,0.394005,0.405051,0.392495,0.400806,1658347747
12/16/2024,0.400566,0.414788,0.392269,0.403869,2304580117
12/17/2024,0.403809,0.410224,0.394454,0.394881,2165502147
12/18/2024,0.394721,0.396348,0.350829,0.359413,2578686687
12/19/2024,0.359396,0.367121,0.29986,0.322037,4191984993
12/20/2024,0.32212,0.328479,0.261919,0.318087,6935252686
12/21/2024,0.317937,0.349825,0.314749,0.32177,4146389440
12/22/2024,0.32185,0.324204,0.30478,0.313027,2705228013
12/23/2024,0.312138,0.328296,0.302765,0.326385,2601282168
12/24/2024,0.326365,0.340153,0.315735,0.336424,2472366942
12/25/2024,0.336514,0.341865,0.325427,0.33309,1861228830
12/26/2024,0.3331,0.337716,0.308113,0.312872,1939502490
12/27/2024,0.312862,0.324461,0.308441,0.311115,1615766024
12/28/2024,0.311418,0.326794,0.309527,0.324409,1158216772
12/29/2024,0.324289,0.32901,0.311458,0.312569,1506006034
12/30/2024,0.312609,0.322686,0.306208,0.314247,2001789818
12/31/2024,0.31432,0.328609,0.308956,0.314963,1891953307
1/1/2025,0.315173,0.326449,0.311438,0.325798,1139247434
1/2/2025,0.325718,0.344469,0.323785,0.338315,2184910155
1/3/2025,0.338444,0.389036,0.335644,0.38387,3103428006
1/4/2025,0.38329,0.398662,0.376598,0.396181,2568389889
1/5/2025,0.396041,0.397728,0.376131,0.383484,1474543659
1/6/2025,0.38345,0.39515,0.375877,0.388032,1498256264
1/7/2025,0.388083,0.398289,0.347371,0.351841,2364674251
1/8/2025,0.351641,0.355452,0.324864,0.343887,1802978758
1/9/2025,0.343657,0.346746,0.314343,0.321371,1672564362
1/10/2025,0.321417,0.339639,0.319661,0.33436,1463335863
1/11/2025,0.333657,0.347861,0.329547,0.340926,1114778054
1/12/2025,0.340986,0.343355,0.331691,0.333237,1064299788
1/13/2025,0.333257,0.345677,0.310951,0.336649,2061623139
1/14/2025,0.337538,0.361945,0.335762,0.35798,2282209813
1/15/2025,0.358299,0.382408,0.348183,0.380421,2256030129
1/16/2025,0.380865,0.390073,0.367851,0.37604,2361236505
1/17/2025,0.37637,0.42198,0.375022,0.411297,3743219497
1/18/2025,0.411247,0.434186,0.384279,0.391943,3866490275
1/19/2025,0.391893,0.40955,0.356071,0.366334,4419034247
1/20/2025,0.363424,0.385566,0.345301,0.358927,3395034757
1/21/2025,0.359097,0.400619,0.33544,0.373296,4701869938
1/22/2025,0.373316,0.373806,0.3553,0.359434,1501275523
